gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,PaperlessBilling,MonthlyCharges,TotalCharges,Churn,TotalSpend,avg_monthly_spend,total_services,MultipleLines_No phone service,MultipleLines_Yes,InternetService_Fiber optic,InternetService_No,OnlineSecurity_Yes,OnlineBackup_Yes,DeviceProtection_Yes,TechSupport_Yes,StreamingTV_Yes,StreamingMovies_Yes,Contract_One year,Contract_Two year,PaymentMethod_Credit card (automatic),PaymentMethod_Electronic check,PaymentMethod_Mailed check,tenure_group_Mid,tenure_group_Loyal,MonthlyCharges_group_Medium,MonthlyCharges_group_High
0,0,0,0,58,1,1,79.8,4526.85,0,4628.4,76.72627118644068,1,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True
0,0,0,0,5,1,0,54.2,308.25,1,271.0,51.375,2,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,True,False
0,1,0,0,1,1,1,19.45,19.45,1,19.45,9.725,0,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
1,1,0,0,9,1,1,74.05,678.45,0,666.4499999999999,67.845,0,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True
1,0,0,0,26,1,0,49.15,1237.3,0,1277.8999999999999,45.82592592592592,1,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False
0,0,0,0,50,1,0,19.4,1023.95,0,969.9999999999999,20.077450980392157,0,False,False,False,True,False,False,False,False,False,False,False,True,True,False,False,False,True,False,False
0,0,1,0,72,1,1,113.65,8182.75,0,8182.8,112.09246575342466,6,False,True,True,False,True,True,True,True,True,True,False,True,False,False,False,False,True,False,True
0,0,0,1,43,1,1,106.0,4532.3,0,4558.0,103.00681818181819,5,False,False,True,False,True,True,False,True,True,True,True,False,True,False,False,False,True,False,True
1,0,0,0,56,1,1,25.95,1444.05,0,1453.2,25.33421052631579,0,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False
0,0,0,0,1,1,0,19.1,19.1,0,19.1,9.55,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
1,0,1,1,72,1,1,103.4,7372.65,1,7444.8,100.99520547945205,4,False,True,True,False,False,True,True,False,True,True,False,True,False,True,False,False,True,False,True
1,0,1,0,72,1,1,100.55,7325.1,0,7239.599999999999,100.34383561643835,4,False,True,True,False,True,True,False,True,False,True,False,True,False,False,False,False,True,False,True
1,0,1,0,36,1,1,95.4,3474.2,0,3434.4,93.89729729729729,2,False,True,True,False,False,False,False,False,True,True,False,False,False,True,False,True,False,False,True
1,0,0,0,5,1,0,75.15,392.65,0,375.75,65.44166666666666,4,False,False,False,False,False,False,True,True,True,True,False,False,False,False,False,False,False,False,True
0,0,0,0,13,1,1,84.45,1058.6,1,1097.8500000000001,75.61428571428571,2,False,True,True,False,False,True,True,False,False,False,False,False,False,True,False,True,False,False,True
0,1,0,0,44,1,0,89.15,3990.75,0,3922.6000000000004,88.68333333333334,3,False,False,True,False,False,True,True,False,False,True,True,False,True,False,False,False,True,False,True
0,1,1,1,70,1,1,107.9,7475.85,0,7553.0,105.29366197183099,5,False,True,True,False,False,True,True,True,True,True,True,False,False,True,False,False,True,False,True
1,0,0,0,44,1,0,19.5,835.5,0,858.0,18.566666666666666,0,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False
0,1,1,0,32,1,1,85.95,2628.6,1,2750.4,79.65454545454546,1,False,True,True,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,True
0,0,1,0,69,1,1,24.95,1718.35,0,1721.55,24.54785714285714,0,False,True,False,True,False,False,False,False,False,False,False,True,True,False,False,False,True,False,False
0,1,0,0,16,1,0,59.4,1023.9,1,950.4,60.22941176470588,2,False,False,False,False,False,False,False,True,True,False,False,False,False,True,False,True,False,True,False
1,1,1,1,68,1,0,19.5,1193.55,0,1326.0,17.297826086956523,0,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False
1,0,0,0,16,1,1,69.95,1205.5,0,1119.2,70.91176470588235,0,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False
1,0,1,1,68,1,0,82.85,5776.45,0,5633.799999999999,83.71666666666667,5,False,False,False,False,True,True,False,True,True,True,False,True,False,False,False,False,True,False,True
1,0,0,0,4,1,0,19.0,78.9,0,76.0,15.780000000000001,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
0,0,1,1,26,0,0,38.85,1025.15,0,1010.1,37.96851851851852,3,True,False,False,False,True,True,False,True,False,False,False,False,True,False,False,True,False,True,False
0,0,0,0,29,0,1,30.6,856.35,1,887.4000000000001,28.545,1,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False
1,0,0,1,5,1,0,20.35,122.0,0,101.75,20.333333333333332,0,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
1,0,1,0,70,1,1,95.0,6602.9,0,6650.0,92.99859154929577,3,False,True,True,False,False,True,True,False,True,False,True,False,False,False,False,False,True,False,True
1,0,1,0,24,1,0,74.4,1712.9,0,1785.6000000000001,68.516,4,False,False,False,False,True,False,False,True,True,True,True,False,False,False,False,True,False,False,True
0,1,1,0,72,1,0,78.45,5682.25,0,5648.400000000001,77.83904109589041,5,False,True,False,False,True,True,True,True,False,True,False,True,False,False,False,False,True,False,True
1,0,0,0,1,1,1,74.3,74.3,0,74.3,37.15,1,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True
1,0,1,0,70,0,1,51.05,3635.15,0,3573.5,51.19929577464789,4,True,False,False,False,False,True,True,True,False,True,True,False,False,False,False,False,True,True,False
0,0,1,1,36,1,0,19.2,702.9,0,691.1999999999999,18.997297297297298,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
0,1,0,0,38,1,1,99.55,3734.25,1,3782.9,95.75,3,False,True,True,False,False,False,False,True,True,True,False,False,False,True,False,False,True,False,True
0,0,0,0,17,1,1,70.0,1144.5,1,1190.0,63.583333333333336,0,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,True,False
0,0,1,1,41,1,1,109.1,4454.25,0,4473.099999999999,106.05357142857143,5,False,True,True,False,False,True,True,True,True,True,True,False,False,False,False,False,True,False,True
0,0,0,0,1,1,1,45.3,45.3,1,45.3,22.65,0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False
1,0,0,0,2,0,0,29.85,75.6,1,59.7,25.2,1,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
1,0,0,0,14,1,0,76.45,1117.55,0,1070.3,74.50333333333333,1,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,True
1,1,0,0,2,1,1,95.1,180.25,1,190.2,60.083333333333336,4,False,False,True,False,False,True,True,True,False,True,False,False,True,False,False,False,False,False,True
1,0,0,0,1,1,0,19.8,19.8,1,19.8,9.9,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
1,0,1,1,13,1,1,72.8,930.05,0,946.4,66.43214285714285,4,False,True,False,False,False,True,True,True,True,False,False,False,False,True,False,True,False,False,True
1,0,0,0,6,1,0,18.95,110.15,0,113.69999999999999,15.735714285714286,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
0,0,0,0,4,1,1,76.65,333.6,1,306.6,66.72,1,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True
0,0,1,1,5,1,1,99.15,465.05,1,495.75,77.50833333333334,4,False,False,True,False,False,True,False,True,True,True,False,False,False,False,True,False,False,False,True
0,0,1,0,15,1,0,101.75,1669.4,0,1526.25,104.3375,4,False,False,True,False,True,False,True,False,True,True,False,False,False,True,False,True,False,False,True
0,0,0,0,47,1,0,75.45,3545.1,0,3546.15,73.85625,1,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,True
0,0,0,0,8,1,0,64.1,504.05,0,512.8,56.00555555555556,3,False,False,False,False,False,False,True,True,False,True,False,False,False,False,True,False,False,True,False
1,0,0,0,17,0,1,25.65,440.2,0,436.04999999999995,24.455555555555556,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False
1,0,1,1,15,1,0,75.1,1151.55,0,1126.5,71.971875,1,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,True,False,False,True
0,0,0,0,26,1,1,95.85,2475.35,0,2492.1,91.67962962962963,4,False,False,True,False,True,False,True,True,False,True,True,False,False,False,False,True,False,False,True
0,0,0,0,23,1,0,54.4,1249.25,0,1251.2,52.052083333333336,1,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,True,False
0,1,0,0,4,1,0,72.75,317.75,0,291.0,63.55,1,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True
1,0,0,1,29,1,0,19.85,535.05,0,575.6500000000001,17.834999999999997,0,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,True,False,False,False
0,0,0,0,25,1,0,19.05,461.3,0,476.25,17.742307692307694,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False
1,0,0,0,9,1,0,44.95,431.0,1,404.55,43.1,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False
1,0,1,0,18,1,1,49.55,878.35,1,891.9,46.22894736842105,1,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,True,False,True,False
1,1,0,0,3,1,1,94.85,335.75,0,284.54999999999995,83.9375,2,False,True,True,False,False,False,False,False,True,True,False,False,False,True,False,False,False,False,True
0,0,1,1,69,0,0,46.25,3121.4,0,3191.25,44.59142857142857,4,True,False,False,False,True,True,True,True,False,False,False,True,False,False,False,False,True,True,False
1,0,0,0,14,1,0,19.35,324.8,0,270.90000000000003,21.653333333333332,0,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,True,False,False,False
1,0,0,0,19,1,0,69.6,1394.55,0,1322.3999999999999,69.72749999999999,2,False,True,False,False,False,False,False,False,True,True,False,False,False,False,True,True,False,True,False
1,1,0,0,39,1,0,90.7,3413.25,0,3537.3,85.33125,2,False,True,True,False,False,True,False,False,False,True,False,False,False,True,False,False,True,False,True
1,0,0,0,31,1,1,101.4,3143.65,0,3143.4,98.2390625,4,False,False,True,False,False,True,True,False,True,True,False,False,False,True,False,True,False,False,True
1,0,1,1,24,1,0,20.25,439.75,0,486.0,17.59,0,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,True,False,False,False
1,0,1,0,14,1,0,48.8,664.4,0,683.1999999999999,44.29333333333333,1,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False
0,0,1,0,64,1,1,74.35,4759.55,0,4758.4,73.22384615384615,5,False,False,False,False,True,True,True,True,False,True,False,True,False,False,True,False,True,False,True
0,0,0,0,50,1,1,19.35,1033.0,0,967.5000000000001,20.254901960784313,0,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False
1,0,1,1,52,1,1,68.75,3482.85,0,3575.0,65.71415094339622,4,False,False,False,False,False,True,True,True,True,False,True,False,False,True,False,False,True,True,False
1,0,0,0,28,1,0,100.2,2688.45,0,2805.6,92.7051724137931,3,False,True,True,False,False,True,False,False,True,True,True,False,False,True,False,True,False,False,True
0,0,0,0,21,1,1,20.85,435.25,0,437.85,19.78409090909091,0,False,False,False,True,False,False,False,False,False,False,False,True,True,False,False,True,False,False,False
1,0,0,1,25,1,1,95.9,2448.75,1,2397.5,94.1826923076923,3,False,False,True,False,False,True,False,False,True,True,False,False,False,True,False,True,False,False,True
0,0,1,0,17,1,0,19.35,307.0,0,328.95000000000005,17.055555555555557,0,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,True,False,False,False
1,0,1,0,58,0,1,45.0,2689.35,0,2610.0,45.582203389830504,2,True,False,False,False,False,False,False,False,True,True,True,False,True,False,False,False,True,True,False
1,1,1,0,17,1,0,81.5,1329.2,1,1385.5,73.84444444444445,1,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True
0,0,1,0,51,1,0,25.5,1281.25,0,1300.5,24.639423076923077,0,False,True,False,True,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False
1,0,1,1,72,0,0,48.9,3527.0,0,3520.7999999999997,48.31506849315068,4,True,False,False,False,True,False,True,True,True,False,False,True,False,False,True,False,True,True,False
1,0,1,0,52,1,0,84.1,4348.65,1,4373.2,82.05,2,False,False,True,False,True,False,False,False,True,False,False,False,False,True,False,False,True,False,True
0,0,0,0,27,1,1,19.6,561.15,0,529.2,20.041071428571428,0,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,True,False,False,False
0,0,0,0,3,1,0,20.0,63.6,0,60.0,15.9,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
0,0,1,0,64,1,1,81.3,5129.3,0,5203.2,78.91230769230769,5,False,True,False,False,True,True,True,True,False,True,False,True,False,False,True,False,True,False,True
0,0,1,0,45,1,1,95.2,4285.8,0,4284.0,93.16956521739131,3,False,False,True,False,False,False,False,True,True,True,False,True,True,False,False,False,True,False,True
1,1,1,0,3,0,1,36.45,93.7,1,109.35000000000001,23.425,1,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False
0,0,1,0,71,1,1,83.3,5894.5,0,5914.3,81.86805555555556,5,False,True,False,False,False,True,True,True,True,True,False,True,True,False,False,False,True,False,True
0,1,0,0,1,0,0,25.05,25.05,1,25.05,12.525,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
0,0,1,1,58,1,0,20.3,1160.75,0,1177.4,19.673728813559322,0,False,False,False,True,False,False,False,False,False,False,False,True,True,False,False,False,True,False,False
1,0,1,1,34,1,1,89.85,3091.75,0,3054.8999999999996,88.33571428571429,3,False,False,True,False,False,True,True,False,True,False,False,False,False,True,False,True,False,False,True
0,0,0,0,8,1,1,49.85,365.55,1,398.8,40.61666666666667,1,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False
0,0,1,1,15,1,0,19.8,272.95,0,297.0,17.059375,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False
1,0,1,1,66,0,0,54.65,3632.0,0,3606.9,54.208955223880594,4,True,False,False,False,False,False,True,True,True,True,False,True,False,False,False,False,True,True,False
1,1,0,0,12,0,1,29.35,381.2,0,352.20000000000005,29.323076923076922,1,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False
1,0,0,0,58,1,1,19.15,1035.5,0,1110.6999999999998,17.550847457627118,0,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False
0,0,1,1,3,1,0,19.1,52.0,0,57.300000000000004,13.0,0,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False
0,1,1,0,43,0,0,55.55,2342.2,1,2388.65,53.23181818181818,4,True,False,False,False,False,True,True,False,True,True,False,False,True,False,False,False,True,True,False
0,0,0,0,9,1,0,80.55,653.9,0,724.9499999999999,65.39,2,False,False,True,False,False,True,True,False,False,False,False,False,False,True,False,False,False,False,True
0,0,0,0,3,1,0,20.25,71.2,0,60.75,17.8,0,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False
0,0,1,1,22,1,1,69.5,1498.2,1,1529.0,65.13913043478261,3,False,False,False,False,False,True,False,False,True,True,True,False,False,False,False,True,False,True,False
1,0,1,0,40,1,1,106.0,4178.65,0,4240.0,101.91829268292682,4,False,True,True,False,False,True,True,False,True,True,True,False,False,False,False,False,True,False,True
0,0,0,0,68,1,0,25.5,1821.8,0,1734.0,26.402898550724636,0,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False
1,0,1,0,54,1,1,104.3,5278.15,1,5632.2,95.96636363636362,4,False,True,True,False,False,True,True,False,True,True,False,False,False,True,False,False,True,False,True
0,0,0,0,50,1,1,79.6,4024.2,0,3979.9999999999995,78.90588235294118,4,False,True,False,False,False,True,False,True,True,True,False,True,False,False,True,False,True,False,True
1,0,0,0,1,1,1,55.25,55.25,0,55.25,27.625,1,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False
0,0,1,0,72,1,0,88.05,6520.8,0,6339.599999999999,89.32602739726028,6,False,True,False,False,True,True,True,True,True,True,False,True,False,False,False,False,True,False,True
1,0,0,1,40,1,1,20.4,854.9,0,816.0,20.851219512195122,0,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False
0,0,1,1,72,1,1,117.6,8308.9,0,8467.199999999999,113.82054794520548,6,False,True,True,False,True,True,True,True,True,True,False,True,False,False,False,False,True,False,True
0,0,0,0,6,1,0,20.0,109.2,0,120.0,15.6,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
0,0,0,0,5,1,1,19.65,92.05,0,98.25,15.341666666666667,0,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
1,0,1,0,48,1,1,70.55,3420.5,0,3386.3999999999996,69.8061224489796,3,False,True,False,False,False,True,True,False,False,True,True,False,True,False,False,False,True,False,True
0,0,0,0,1,1,1,93.85,93.85,1,93.85,46.925,2,False,True,True,False,False,False,False,False,True,True,False,False,False,True,False,False,False,False,True
0,0,1,1,64,1,0,65.8,4068.0,0,4211.2,62.58461538461538,3,False,False,False,False,True,False,False,True,True,False,True,False,False,False,True,False,True,True,False
0,0,0,0,17,1,0,20.05,337.9,0,340.85,18.772222222222222,0,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,True,False,False,False
1,0,1,0,40,1,1,80.0,3168.75,0,3200.0,77.28658536585365,2,False,False,True,False,False,True,True,False,False,False,False,False,False,True,False,False,True,False,True
0,0,1,1,41,0,0,35.4,1412.4,0,1451.3999999999999,33.62857142857143,2,True,False,False,False,True,False,True,False,False,False,True,False,True,False,False,False,True,True,False
1,1,0,0,51,1,1,79.6,3974.7,0,4059.6,76.43653846153846,1,False,True,True,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,True
1,0,1,0,41,1,1,80.25,3439.0,0,3290.25,81.88095238095238,1,False,True,True,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,True
0,0,1,1,1,1,0,50.45,50.45,1,50.45,25.225,1,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False
0,0,0,0,2,1,1,20.45,42.45,0,40.9,14.15,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
1,0,0,0,68,1,0,79.6,5461.45,0,5412.799999999999,79.15144927536231,2,False,False,True,False,False,True,True,False,False,False,True,False,True,False,False,False,True,False,True
0,0,1,1,24,1,0,24.7,571.75,0,592.8,22.87,0,False,True,False,True,False,False,False,False,False,False,False,True,False,False,True,True,False,False,False
1,0,1,0,70,1,0,77.3,5498.2,0,5411.0,77.43943661971831,4,False,True,False,False,True,False,True,True,False,True,False,True,True,False,False,False,True,False,True
1,0,0,0,3,0,1,29.75,96.85,0,89.25,24.2125,1,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False
1,0,0,0,2,1,0,44.9,111.05,0,89.8,37.016666666666666,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
1,0,1,0,3,0,0,29.8,94.4,0,89.4,23.6,1,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False
0,0,0,0,7,1,1,74.65,521.1,1,522.5500000000001,65.1375,3,False,True,False,False,False,False,False,True,True,True,False,False,False,True,False,False,False,False,True
0,0,0,0,13,1,1,71.95,923.85,0,935.35,65.98928571428571,3,False,False,False,False,True,False,False,False,True,True,False,False,False,True,False,True,False,False,True
1,0,0,0,7,1,0,20.75,141.1,0,145.25,17.6375,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
1,0,1,1,12,1,1,56.3,628.65,0,675.5999999999999,48.357692307692304,1,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False
1,0,1,1,53,1,1,105.25,5576.3,0,5578.25,103.26481481481481,4,False,True,True,False,False,True,True,False,True,True,True,False,False,True,False,False,True,False,True
0,0,0,0,12,1,1,94.2,1046.1,1,1130.4,80.46923076923076,2,False,True,True,False,False,False,False,False,True,True,False,False,False,True,False,False,False,False,True
1,0,1,1,63,1,0,19.55,1245.6,0,1231.65,19.4625,0,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False
0,0,0,0,15,1,0,84.45,1287.85,0,1266.75,80.490625,6,False,False,False,False,True,True,True,True,True,True,False,False,False,False,True,True,False,False,True
1,0,1,1,36,1,0,53.65,1939.35,0,1931.3999999999999,52.41486486486486,2,False,False,False,False,True,True,False,False,False,False,True,False,False,False,True,True,False,True,False
1,1,1,0,4,0,1,29.9,118.25,0,119.6,23.65,1,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False
0,0,1,1,24,1,0,19.7,452.55,0,472.79999999999995,18.102,0,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,True,False,False,False
0,0,0,0,61,0,0,43.7,2696.55,0,2665.7000000000003,43.49274193548387,4,True,False,False,False,True,True,True,True,False,False,True,False,True,False,False,False,True,True,False
1,0,0,0,16,1,0,55.3,875.35,0,884.8,51.491176470588236,1,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,True,False
1,0,1,1,65,1,1,19.85,1267.05,0,1290.25,19.19772727272727,0,False,False,False,True,False,False,False,False,False,False,False,True,True,False,False,False,True,False,False
0,0,1,1,26,1,0,19.65,494.9,0,510.9,18.32962962962963,0,False,False,False,True,False,False,False,False,False,False,False,True,True,False,False,True,False,False,False
1,0,0,0,16,1,1,49.45,799.0,0,791.2,47.0,1,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,True,False,True,False
0,0,1,0,54,1,0,106.55,5763.3,1,5753.7,104.78727272727274,4,False,True,True,False,True,True,False,False,True,True,True,False,False,False,False,False,True,False,True
1,0,0,0,1,1,0,20.1,20.1,1,20.1,10.05,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
1,0,0,1,5,1,0,20.45,106.9,0,102.25,17.816666666666666,0,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False
0,0,0,0,19,0,1,39.7,710.05,0,754.3000000000001,35.5025,2,True,False,False,False,False,True,False,False,False,True,False,False,False,True,False,True,False,True,False
1,0,0,0,10,1,1,54.5,568.2,0,545.0,51.654545454545456,1,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False
0,0,1,1,23,1,0,83.8,1900.25,1,1927.3999999999999,79.17708333333333,3,False,False,True,False,False,True,True,True,False,False,False,False,False,True,False,True,False,False,True
1,0,0,0,3,1,0,55.15,159.15,1,165.45,39.7875,1,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False
0,0,0,0,72,1,1,111.6,8012.75,0,8035.2,109.76369863013699,5,False,True,True,False,False,True,True,True,True,True,False,True,False,False,False,False,True,False,True
1,1,1,0,10,1,1,86.65,856.65,1,866.5,77.87727272727273,1,False,True,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True
0,0,1,1,10,1,1,55.55,551.3,0,555.5,50.11818181818182,2,False,False,False,False,False,True,True,False,False,False,False,False,False,False,True,False,False,True,False
1,0,1,0,11,1,1,20.55,184.95,0,226.05,15.4125,0,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False
0,1,0,0,37,1,1,106.75,4056.75,1,3949.75,106.75657894736842,4,False,True,True,False,True,True,False,False,True,True,False,False,False,False,False,False,True,False,True
1,0,1,1,17,1,1,62.1,1096.65,0,1055.7,60.925000000000004,2,False,True,False,False,True,False,False,True,False,False,True,False,False,False,True,True,False,True,False
0,0,1,1,36,1,1,104.5,3684.95,0,3762.0,99.59324324324324,4,False,True,True,False,True,False,True,False,True,True,False,False,True,False,False,True,False,False,True
1,1,0,0,17,1,1,101.8,1752.45,0,1730.6,97.35833333333333,4,False,False,True,False,False,True,True,False,True,True,False,False,False,True,False,True,False,False,True
0,1,1,1,66,1,1,110.6,7210.85,0,7299.599999999999,107.62462686567164,5,False,True,True,False,True,True,False,True,True,True,True,False,True,False,False,False,True,False,True
1,0,1,1,61,1,0,84.9,5264.5,0,5178.900000000001,84.91129032258064,6,False,False,False,False,True,True,True,True,True,True,True,False,False,False,False,False,True,False,True
1,0,0,0,22,1,1,93.2,2157.3,0,2050.4,93.79565217391306,3,False,False,True,False,False,True,False,False,True,True,False,False,False,False,True,True,False,False,True
1,0,0,0,1,0,1,24.4,24.4,0,24.4,12.2,0,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
0,0,0,0,6,1,0,70.55,433.95,0,423.29999999999995,61.99285714285714,0,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True
1,0,0,0,31,1,1,78.45,2435.15,1,2431.9500000000003,76.0984375,2,False,False,True,False,False,True,False,True,False,False,False,False,False,True,False,True,False,False,True
0,0,1,1,68,1,1,85.0,5607.75,0,5780.0,81.27173913043478,6,False,False,False,False,True,True,True,True,True,True,False,True,True,False,False,False,True,False,True
0,0,1,1,34,1,0,87.45,2874.15,1,2973.3,82.11857142857143,2,False,True,True,False,False,False,True,False,True,False,False,False,False,True,False,True,False,False,True
0,0,1,1,52,1,0,85.8,4433.3,0,4461.599999999999,83.64716981132077,3,False,False,True,False,False,True,True,True,False,False,False,False,False,False,False,False,True,False,True
0,0,0,1,10,1,1,91.1,964.35,0,911.0,87.66818181818182,3,False,False,True,False,False,False,True,True,True,False,False,False,False,True,False,False,False,False,True
1,0,1,1,29,1,1,70.75,1974.8,1,2051.75,65.82666666666667,0,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True
0,0,1,1,72,1,0,20.1,1460.85,0,1447.2,20.011643835616436,0,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False
1,0,1,1,47,1,0,20.05,951.55,0,942.35,19.823958333333334,0,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False
1,0,1,1,24,1,0,74.8,1821.2,0,1795.1999999999998,72.848,3,False,True,False,False,True,False,False,False,True,True,True,False,False,False,True,True,False,False,True
1,0,0,0,65,1,0,24.8,1600.95,0,1612.0,24.256818181818183,0,False,True,False,True,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False
0,0,0,0,4,1,1,100.85,399.25,0,403.4,79.85,3,False,True,True,False,False,False,False,True,True,True,False,False,False,False,True,False,False,False,True
1,1,1,0,12,1,1,101.35,1218.55,1,1216.1999999999998,93.73461538461538,3,False,True,True,False,False,True,False,False,True,True,False,False,False,True,False,False,False,False,True
1,0,0,0,1,1,1,81.7,81.7,1,81.7,40.85,1,False,True,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True
1,0,0,0,33,1,0,68.25,2171.15,1,2252.25,63.85735294117647,0,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,True,False
0,0,0,0,34,1,1,105.1,3634.8,0,3573.3999999999996,103.85142857142857,5,False,False,True,False,False,True,True,True,True,True,False,False,False,True,False,True,False,False,True
0,0,1,0,14,1,0,20.4,292.4,0,285.59999999999997,19.493333333333332,0,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,True,False,False,False
0,0,0,0,4,1,1,79.15,317.25,1,316.6,63.45,1,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True
1,0,1,1,13,1,0,20.0,218.55,0,260.0,15.610714285714286,0,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,True,False,False,False
